flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
1,124,433937,56252.6,0,1515565156,36988865.71,18,10,41,0,5,35,0,40.448553,8.304727,0,20.647811,2.025648,51,83.04727276,83.05155594,0,0.00428318,11,19,3.727272727,0.1923076923,0.7884615385,0.683998715,0.7248334956,2.833333333,17.26778823
1,0,0,0,27,61094,24379,2,0,6,1,0,6,0,0,0,0.01,1,0.34753,7,0,2.08518169,0,2.08518169,2,6,6,0,0.75,0,0.6299964299,3.5,0.9030501407
1,0,0,0,7319,1510057979,755032649,129,1,2,0,1,2,15.194557,15.194557,15.194557,0.194998,15,7.597499,3,15.19455677,15.19499777,0,0.000441,2,2,1,0.25,0.5,0,0.4871669697,0.02325581395,7.117368488
1,57,2415685,137268.4444,107,1527407166,66517290.7,58,18,23,0,13,19,0,37.106286,2.06146,0.005851,19.3,0.960208,41,37.10628575,22.08479302,0,-15.02149273,27,8,1.210526316,0.4285714286,0.5476190476,0.9444443986,0.926193352,0.7068965517,11.15203219
1,238,5019550,418775.5882,28,1510055378,63026056.25,113,17,24,0,7,20,0.0079,12.8,2.326631,0.002,11.916966,1.648497,41,39.55273468,39.56392978,0,0.0111951,23,9,1.333333333,0.4047619048,0.5714285714,0.6967184599,0.6900648654,0.3628318584,6.547839132
1,0,0,0,3799,1510061285,503357034.7,27,1,3,0,1,3,3.17979,3.17979,3.17979,0.2,2,1.06,4,3.17979,3.18,0,0.00021,2,3,1.5,0.2,0.6,0,0.377358455,0.1481481481,1.154937783
1,704673,1294753,999713,234,1510066224,151551974.2,87,2,10,0,2,9,74.517344,81.71,78.113672,0.054,74.510775,15.623863,12,156.2273444,156.2386254,0,0.011281,7,6,3.333333333,0.1538461538,0.7692307692,0.02301983572,0.727710459,0.1379310345,28.69260526
1,98,579010,98504.2,25,1509994500,10328852.83,228,10,148,0,4,137,0.022257,70,21.161505,0.001,14.341,1.429861,158,211.6150523,211.6193783,0,0.004326,21,36,13.45454545,0.06289308176,0.9308176101,0.6327648916,0.633724851,0.6929824561,60.48176663
1,110075,120845,115460,150013,1510836148,755493080.5,5,2,2,0,2,2,0.124,0.2,0.162,0.125,0.2,0.1625,4,0.324,0.325,0,0.001,4,1,0.6666666667,0.4,0.4,0.1172838782,0.1153845444,0.8,0.08534049449
1,0,0,0,0,0,0,7,1,1,0,1,1,0.48,0.48,0.48,0.5,0.5,0.5,2,0.48,0.5,0,0.02,2,1,0.5,0.3333333333,0.3333333333,0,0,0.2857142857,0.24
1,0,0,0,4234,1509878650,754941442,30,1,2,0,1,2,2.05979,2.05979,2.05979,0.76,1.3,1.03,3,2.05979,2.06,0,0.00021,2,2,1,0.25,0.5,0,0.1310679484,0.1,0.8504762645
1,0,0,0,0,0,0,12,1,1,0,1,1,0.299659,0.299659,0.299659,0.3001,0.3001,0.3001,2,0.299659,0.3001,0,0.000441,2,1,0.5,0.3333333333,0.3333333333,0,0,0.1666666667,0.1498295
1,0,0,0,0,0,0,26,1,1,0,1,1,0.999093,0.999093,0.999093,1,1,1,2,0.9990928,1,0,0.0009072,2,1,0.5,0.3333333333,0.3333333333,0,0,0.07692307692,0.4995464
1,886,2405132,1203009,2467,1510788351,503598026.7,28,2,3,0,1,3,1,25.282935,13.141468,0.9,15.384615,8.761538,5,26.28293539,26.28461539,0,0.00168,4,2,1,0.3333333333,0.5,0.4619524959,0.3673787881,0.1785714286,10.30933012
1,0,0,0,0,0,0,12,1,1,0,1,1,0.140189,0.140189,0.140189,0.14063,0.14063,0.14063,2,0.140189,0.14063,0,0.000441,2,1,0.5,0.3333333333,0.3333333333,0,0,0.1666666667,0.0700945
1,601259,6315245,2972696.333,0,0,0,104,3,1,0,3,1,0.008089,0.1403,0.065568,0.2,0.2,0.2,4,0.196703,0.2,0,0.003297,4,1,0.25,0.6,0.2,0.4480894152,0,0.03846153846,0.07887187955
1,0,0,0,0,0,0,71,1,1,0,1,1,0.099139,0.099139,0.099139,0.1,0.1,0.1,2,0.099139,0.1,0,0.000861,2,1,0.5,0.3333333333,0.3333333333,0,0,0.02816901408,0.0495695
1,0,0,0,220,1510774212,377694714,18,1,4,0,1,4,0.943179,0.943179,0.943179,0.1,0.494056,0.235847,5,0.94317922,0.94338922,0,0.00021,2,4,2,0.1666666667,0.6666666667,0,0.3255484781,0.2777777778,0.3756382076
1,0,0,0,102765,1509541616,503596431.7,34,1,3,0,1,3,6.07759,6.07759,6.07759,0.077,5.0008,2.025933,4,6.07759,6.0778,0,0.00021,4,1,1.5,0.2,0.6,0,0.54008575,0.1176470588,2.792204756
1,452,1000872,500662,131527,1510930558,504139015.7,29,2,3,0,2,3,1,2.508999,1.7545,0.99874,1.49,1.170233,5,3.508999,3.5107,0,0.001701,5,1,1,0.3333333333,0.5,0.2150184303,0.0932881302,0.1724137931,0.9203605497
1,0,0,0,0,0,0,63,1,1,0,1,1,0.112012,0.112012,0.112012,0.112873,0.112873,0.112873,2,0.11201204,0.11287304,0,0.000861,2,1,0.5,0.3333333333,0.3333333333,0,0,0.03174603175,0.05600602
1,0,0,0,9871,1501579983,137606513.6,140,0,11,0,0,11,0,0,0,0.02,5,0.874254,11,0,9.61679,0,9.61679,11,1,11,0,0.9166666667,0,0.6883256138,0.07857142857,2.646503063
1,5986,225102,85785.14286,58606,1511724567,503954665.3,9,7,3,0,7,3,0.057442,0.3,0.172492,0.009559,1,0.403186,10,1.2074422,1.209559,0,0.0021168,8,2,0.375,0.6363636364,0.2727272727,0.2313444861,0.5458963442,1.111111111,0.442170991
1,0,0,0,43,1511847697,88942811.47,6,1,17,0,1,16,21.024082,21.024082,21.024082,0.092292,5,1.236723,18,21.0240825,21.0242925,0,0.00021,3,16,8.5,0.05263157895,0.8947368421,0,0.5127158757,3,6.428801067
1,218,253352,39993.09091,207652,1512554593,756381122.5,8,11,2,0,7,2,0,1.978934,0.367778,0.1,2,1.05,13,4.0455542,2.1,0,-1.9455542,8,3,0.1666666667,0.7857142857,0.1428571429,0.6539006131,0.4523809093,1.625,0.9502603197
1,0,0,0,1421,1512625743,504239105.7,2,1,3,0,1,3,0.868729,0.868729,0.868729,0.1,0.5,0.29,4,0.868729,0.87,0,0.001271,2,2,1.5,0.2,0.6,0,0.3065133043,2,0.356958848
1,0,0,0,0,0,0,9,1,1,0,1,1,0.09916,0.09916,0.09916,0.1,0.1,0.1,2,0.09916,0.1,0,0.00084,2,1,0.5,0.3333333333,0.3333333333,0,0,0.2222222222,0.04958
1,0,0,0,0,0,0,5,1,1,0,1,1,0.49874,0.49874,0.49874,0.5,0.5,0.5,2,0.49874,0.5,0,0.00126,2,1,0.5,0.3333333333,0.3333333333,0,0,0.4,0.24937
1,511,1374944,157231.4318,159,1512746298,84089673.72,91,44,18,0,44,15,0.004838,3,0.370357,0.047213,5,0.906458,62,16.29570891,16.31624692,0,0.02053800533,58,3,0.4,0.6984126984,0.2857142857,0.6064387434,0.6411414007,0.6813186813,3.696430234
1,0,0,0,843,1513250291,756625567,2,1,2,0,1,2,11.41545,11.41545,11.41545,0.01629,11.4,5.708145,3,11.41544995,11.41628995,0,0.00084,2,2,1,0.25,0.5,0,0.4985730872,1.5,5.377459248
1,0,0,0,8855,1513359178,504469706.3,10,1,3,0,1,3,3.814785,3.814785,3.814785,0.5,1.815205,1.271735,4,3.81478501,3.81520501,0,0.00042,2,3,1.5,0.2,0.6,0,0.2298181274,0.4,1.514429513
1,141,205,173,99,1513094214,42041829.53,5,2,36,0,1,34,10,18.069226,14.034613,0.001,4.984663,0.779807,38,28.06922589,28.07304189,0,0.003816,4,35,12,0.05128205128,0.9230769231,0.1437379475,0.600544992,7.6,7.924798201
1,34721,265019,94004.25,49521,1513367426,756708473.5,5,4,2,0,4,2,0.1,2.048576,0.943994,0.379,3.4,1.8895,6,3.775976,3.779,0,0.003024,5,2,0.4,0.5714285714,0.2857142857,0.4580489314,0.3997088965,1.2,1.275901959
1,0,0,0,0,1513338309,65797467.39,5,1,23,0,1,23,78.1365,78.1365,78.1365,0.01534,30,3.397276,24,78.13649999,78.13733999,0,0.00084,2,23,11.5,0.04,0.92,0,0.6015063758,4.8,22.75792064
1,0,0,0,40,1513246642,252217674.7,37,1,6,0,1,4,2.425838,2.425838,2.425838,0.0339,1,0.404481,7,2.42583779,2.42688779,0,0.00105,2,6,3,0.125,0.75,0,0.5363652927,0.1891891892,0.8103229568
1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.006446,0.006446,0.006446,2,0,0.00644607,0,0.00644607,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0
1,0,3094878,103687.9848,26,1513807029,19668238.31,87,66,77,0,50,72,0,259.7,3.967762,0.003378,102,2.89875,143,261.8723181,223.2037341,0,-38.66858404,65,22,1.149253731,0.4583333333,0.5347222222,0.984569046,0.9400596406,1.643678161,93.34288888
1,5,1784442,120789.1707,0,1515916296,23330042.12,64,41,65,0,35,60,0,63,1.550852,0.000197,39.9,0.945292,106,63.58492098,61.44397803,0,-2.140942951,48,24,1.547619048,0.3831775701,0.6074766355,0.9750842419,0.9450078409,1.65625,25.58997322
1,0,0,0,502039,1513536569,757019304,6,1,2,0,1,2,0.02,0.02,0.02,0.004711,0.016,0.010355,3,0.02,0.02071068,0,0.00071068,3,1,1,0.25,0.5,0,0.2725456378,0.5,0.008537198422
1,0,0,0,0,0,0,6,1,1,0,1,1,2.49958,2.49958,2.49958,2.5,2.5,2.5,2,2.49958,2.5,0,0.00042,2,1,0.5,0.3333333333,0.3333333333,0,0,0.3333333333,1.24979
1,0,0,0,15432,1513904754,756960093,12,1,2,0,1,2,0.1497,0.1497,0.1497,0.05,0.1,0.075,3,0.1497,0.15,0,0.0003,2,2,1,0.25,0.5,0,0.1666664444,0.25,0.06222734304
1,72057,1355027,713542,13355,1514219333,757116344,17,2,2,0,2,1,0.27,0.587,0.4285,0.2,0.66,0.43,4,0.857,0.86,0,0.003,3,2,0.6666666667,0.4,0.4,0.1849474481,0.2674417983,0.2352941176,0.3333941924
1,0,0,0,0,0,0,1,1,1,0,1,1,0.028,0.028,0.028,0.0292,0.0292,0.0292,2,0.028,0.0292,0,0.0012,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0.014
1,251,43504,8959.2,39,1513865292,31546655.9,5,5,48,0,4,45,10,50,32.662507,0.01421,50,3.402412,53,163.3125371,163.3157921,0,0.003255,5,18,8,0.09259259259,0.8888888889,0.2196707349,0.7663625452,10.6,47.63396128
1,0,33767,418.340426,37,1514267744,89083295.35,3,235,17,0,63,14,0,62.781207,1.838358,0.4,16.4,3.367647,252,432.0141807,57.25,0,-374.7641807,3,176,0.07203389831,0.9288537549,0.06719367589,0.9394666707,0.5629180413,84,75.05871158
1,4037,3013037,491925.8889,82,1512738086,27359872.25,276,9,56,0,9,54,0.003413,0.9,0.404997,0.000964,0.361559,0.066253,65,3.64497175,3.71016795,0,0.0651962,65,1,5.6,0.1363636364,0.8484848485,0.4045967868,0.117546847,0.2355072464,0.2474125794
1,0,0,0,18,1515186024,24057611.87,10,1,63,0,1,62,81.918751,81.918751,81.918751,0.001,30,1.300389,64,81.91875101,81.92452801,0,0.005777,7,24,31.5,0.01538461538,0.9692307692,0,0.7421400812,6.4,29.39993801
1,0,0,0,54860,1515583780,757819320,1,1,2,0,1,2,3.356037,3.356037,3.356037,1.1,2.257062,1.678531,3,3.35603741,3.35706241,0,0.001025,1,3,1,0.25,0.5,0,0.1723325634,3,1.396928849
1,0,0,0,159,13183011,3096308.25,287,0,8,1,0,3,0,0,0,0,0,0,9,0,0,0,0,7,3,8,0,0.8,0,0,0.03135888502,0
1,0,0,0,1781,1515850051,757925916,3,1,2,0,1,2,1.438822,1.438822,1.438822,0.109381,1.331521,0.720451,3,1.4388225,1.4409015,0,0.002079,2,2,1,0.25,0.5,0,0.4240887841,1,0.6544439516
1,47,3721019,138022.3103,19,1517019863,15483700.78,51,29,98,0,26,89,0,36.7,1.314957,0.000784,15.729068,0.383225,127,38.13376706,37.55604606,0,-0.577721002,32,30,3.266666667,0.2265625,0.765625,0.9621397034,0.9306349259,2.490196078,14.24182522
1,547748,1586658,1067203,871,1515806318,108284624.2,27,2,14,0,2,13,0.314543,12.977382,6.645963,0.03675,3,0.949546,16,13.2919251,13.2936471,0,0.001722,5,7,4.666666667,0.1176470588,0.8235294118,0.4763357525,0.4741711663,0.5925925926,4.516599971
1,216,158939,79577.5,0,1515189549,65952780.65,22,2,23,0,2,23,21.02,22.630111,21.825056,0.02,22.725938,1.898926,25,43.65011109,43.67529409,0,0.025183,12,6,7.666666667,0.07692307692,0.8846153846,0.01844337899,0.8130215863,1.136363636,13.42246314
1,6039,458554,232296.5,236,1516112388,216597056.6,7,2,7,0,2,7,0.480147,1.528516,1.004331,0.059521,0.59,0.287483,9,2.008662961,2.012379961,0,0.003717,3,7,2.333333333,0.2,0.7,0.260961863,0.369205623,1.285714286,0.6553240161
1,0,0,0,5,1515818051,101058389.2,6,1,15,0,1,14,4.567507,4.567507,4.567507,0.1,1,0.304558,16,4.567507024,4.568368024,0,0.000861,2,15,7.5,0.05882352941,0.8823529412,0,0.4293485386,2.666666667,1.490097049
1,463,139265,28288.6,31,1515889976,28073969.61,3,5,54,0,1,46,3,25,13.679344,0.000004,19.9918,1.266724,59,68.3967205,68.4031045,0,0.006384,3,53,9,0.08333333333,0.9,0.2807152115,0.7463230912,19.66666667,24.78953204
1,33,605568,24592.14286,0,1515722191,6218742.602,32,42,244,0,30,209,0.2,630,18.686241,0.001,58,3.213045,286,784.8221131,783.9829472,0,-0.8391658749,17,76,5.674418605,0.1463414634,0.850174216,0.9034647958,0.6627865801,8.9375,169.8238326
1,0,0,0,0,0,0,2,1,1,0,1,1,0.09845,0.09845,0.09845,0.1,0.1,0.1,2,0.09845,0.1,0,0.00155,2,1,0.5,0.3333333333,0.3333333333,0,0,1,0.049225
1,128,99952,33787.66667,37,1515933887,75800627.85,3,3,20,0,2,19,0.5,15.501688,10.333896,0.01,11.30058,1.550288,23,31.00168809,31.00575009,0,0.004062,3,21,5,0.125,0.8333333333,0.3225993781,0.6749762314,7.666666667,9.381781064
1,128702,159512,144107,5222,1515960089,505327446.3,4,2,3,0,2,3,0.7,1.664292,1.182146,0.128025,1.2,0.788978,5,2.36429188,2.36693288,0,0.002641,3,3,1,0.3333333333,0.5,0.2039282473,0.3019308217,1.25,0.7782961939
1,0,78695835,1161740.083,139,1497273461,12179245.52,1682,72,128,0,45,10,0,6.8,1.195145,0,6.295,0.595222,200,86.0504426,76.18835956,0,-9.862083036,194,5,1.753424658,0.3582089552,0.6368159204,0.6878203023,0.8083180127,0.1189060642,5.262996072
1,993675,19264692,10129183.5,431384,1515937367,218273872.7,374,2,7,0,2,7,5.343798,5.344029,5.343914,0.015,5.344029,1.526934,9,10.6878272,10.6885412,0,0.000714,9,1,2.333333333,0.2,0.7,1.08E-05,0.6617784415,0.02406417112,2.472150407
1,7126,1515558442,76598404.4,5522,145527,71939.2,195,20,5,0,4,4,0,0.367651,0.018383,0.01,0.2,0.074,25,0.36765064,0.37,0,0.002349360022,25,1,0.2380952381,0.7692307692,0.1923076923,0.9499948321,0.5297290139,0.1282051282,0.1747035891
1,91,1488931,254365.8571,10,1514569319,72362284.1,79,7,21,0,6,6,0.025,2.472709,1.315737,0.000752,5.001697,0.438856,28,9.210159775,9.215966275,0,0.0058065,27,2,2.625,0.2413793103,0.724137931,0.3118987889,0.8046109794,0.3544303797,1.432127577
1,0,0,0,368,1516130292,137836709.7,59,1,11,0,1,11,36.669223,36.669223,36.669223,0.1,20,3.333606,12,36.66922305,36.66966405,0,0.000441,2,11,5.5,0.07692307692,0.8461538462,0,0.7510164671,0.2033898305,9.839869447
1,627,13397,7012,90,1516225454,68926751.23,3,2,22,0,2,22,0.04276,53.805564,26.924162,0.275,8.782612,2.447695,24,53.84832411,53.84929011,0,0.000966,3,12,7.333333333,0.08,0.88,0.4992059159,0.4975997173,8,16.30792183
1,0,0,0,52,1515957308,101073046.7,4,1,15,0,1,15,6.117766,6.117766,6.117766,0,1,0.407908,16,6.117766,6.118627,0,0.000861,3,12,7.5,0.05882352941,0.8823529412,0,0.395744068,4,1.856734327
1,0,0,0,219537,1515675399,757947468,15,1,2,0,1,2,1.199622,1.199622,1.199622,0.1,1.1,0.6,3,1.199622,1.2,0,0.000378,3,1,1,0.25,0.5,0,0.4166665972,0.2,0.543549802
1,1726,337153,169439.5,0,1516240715,40981011.86,5,2,37,0,1,32,29.999139,35.116522,32.55783,0,15,1.759929,39,65.11566083,65.11738283,0,0.001722,3,37,12.33333333,0.05,0.925,0.03929456255,0.6459312721,7.8,18.046299
1,123,340017,71124.8,4508,1516253597,108333217.1,9,5,14,0,4,14,1,32.2,13.386414,0.1,24.35,4.781156,19,66.93206871,66.93618471,0,0.004116,6,10,2.333333333,0.25,0.7,0.55444589,0.7046429229,2.111111111,23.78691786
1,0,0,0,0,1516350561,68926673.36,4,1,22,0,1,20,9.751446,9.751446,9.751446,0.019874,2.11245,0.44334,23,9.75144552,9.75347552,0,0.00203,2,22,11,0.04166666667,0.9166666667,0,0.5776440805,5.75,3.186303255
1,418,776213,131684.2857,134,1516547815,758273974.5,11,7,2,0,7,2,0.33,0.624877,0.468582,0.2874,3,1.6437,9,3.28007667,3.2874,0,0.00732333,9,1,0.25,0.7,0.2,0.08137700118,0.4125752624,0.8181818182,1.00084233
1,345,49479,17262.33333,58,1516406397,137867944.9,2,3,11,0,3,10,1,30.209405,20.403135,0.5,30,5.564596,14,61.20940509,61.21056009,0,0.001155,2,7,2.75,0.2,0.7333333333,0.3181363485,0.6143061119,7,19.56267713
1,0,1735419,28583.00909,0,1517423353,8119054.422,47,110,187,0,78,172,0,67,0.633405,0.002141,12.26,0.182097,297,69.67453408,34.05204719,0,-35.62248689,47,52,1.684684685,0.3691275168,0.6275167785,0.9899448328,0.9129463605,6.319148936,25.52127052
1,362,70951,19431.83333,565,1516537965,54170270.75,5,6,28,0,6,26,0.153089,12.66333,2.274403,0.0095,2,0.487614,34,13.64641888,13.65319388,0,0.006775,5,12,4,0.1714285714,0.8,0.7650505647,0.5802161889,6.8,3.944677627
1,892,14488,7690,37,1516551882,38896894.87,6,2,39,0,2,34,10,14.095527,12.047763,0.00465,10,0.620442,41,24.09552698,24.19724898,0,0.101722,2,40,13,0.04761904762,0.9285714286,0.08498521218,0.7582396548,6.833333333,8.616057685
1,60,144931,16506.06818,6,1515520391,30953211.49,23,44,49,0,23,32,0,19,2.297727,0.001348,18.742823,2.069214,93,101.1,101.3914708,0,0.2914707681,14,32,1.088888889,0.4680851064,0.5212765957,0.871998883,0.7216563755,4.043478261,11.17145397
1,96,43253,14493,204,1516402014,29165541.63,3,3,52,0,3,49,18.188261,20,19.396087,0.104217,9.7,1.119078,55,58.18826052,58.19204052,0,0.00378,3,27,13,0.05357142857,0.9285714286,0.02075721639,0.5399946087,18.33333333,18.24684297
1,0,0,0,31769,1516254044,505691036.7,26,1,3,0,1,3,1.296139,1.296139,1.296139,0,1.067,0.432333,4,1.296139,1.297,0,0.000861,4,1,1.5,0.2,0.6,0,0.5484450029,0.1538461538,0.5036790299
1,0,0,0,139,1516653730,108338746.1,2,0,14,0,0,14,0,0,0,0.0324,1.48,0.589409,14,0,8.251730313,0,8.251730313,2,13,14,0,0.9333333333,0,0.4404045934,7,2.441360143
1,0,0,0,145,1516654089,94795028.69,6,1,16,0,1,16,10.899731,10.899731,10.899731,0,2.157113,0.681364,17,10.89973062,10.90182162,0,0.002091,2,16,8,0.05555555556,0.8888888889,0,0.5111410306,2.833333333,3.619606574
1,3368,91234829,22958153,5723,1516111075,253105430.2,1093,4,6,0,3,6,0.156923,2.0854,1.060581,0.008852,2.0013,0.707393,10,4.24232319,4.24436019,0,0.002037,10,1,1.2,0.3636363636,0.5454545455,0.3409352391,0.6200964932,0.009149130833,1.461472894
1,824,1257,1040.5,5571922,1518304215,761938068.5,65,2,2,0,1,2,0.984,3.076082,2.030041,0.99,3.076502,2.033251,4,4.060082,4.066502,0,0.00642,3,2,0.6666666667,0.4,0.4,0.2576403502,0.2565475066,0.06153846154,1.256020388
1,0,45556,5839.625,43,1516549702,56186052.67,7,16,27,0,14,26,0,32.690896,5.386935,0.099266,30.209405,3.19238,43,86.19095684,86.19426781,0,0.003310975,7,17,1.588235294,0.3636363636,0.6136363636,0.8224237738,0.7097258971,6.142857143,14.78082411
1,53,118709,59381,147,1516743667,89230923.82,4,2,17,0,2,15,6.710012,6.711,6.710506,0.006135,6.2,0.789643,19,13.42101179,13.42392279,0,0.002911,4,14,5.666666667,0.1,0.85,3.68E-05,0.6328826049,4.75,3.313565399
1,153,6612,3382.5,438,1516824787,108352803.2,2,2,14,0,2,10,20.74329,27,23.871645,0.1,30.147097,3.410244,16,47.7432898,47.7434158,0,0.000126,2,11,4.666666667,0.1176470588,0.8235294118,0.06552449775,0.7170111499,8,11.5671785
1,0,0,0,0,0,0,1,1,1,0,1,1,0.039139,0.039139,0.039139,0.04,0.04,0.04,2,0.039139,0.04,0,0.000861,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0.0195695
1,232,158129,79180.5,0,0,0,2,2,1,0,2,1,7.743038,13,10.371519,20.74329,20.74329,20.74329,3,20.7430378,20.7432898,0,0.000252,2,2,0.3333333333,0.5,0.25,0.1267163035,0,1.5,8.558480211
1,0,4042652,57310.18421,0,1516450095,13545097.13,58,76,112,0,62,104,0,50.2,0.669117,0.000761,9.5,0.190628,188,50.8528568,21.35036747,0,-29.50248933,58,44,1.454545455,0.4021164021,0.5925925926,0.9865041117,0.9008200223,3.24137931,20.60605701
1,107,447876,151964,99,1516892854,41001291.41,8,3,37,0,3,30,0.500328,17.327,11.713428,0,8.440836,0.949807,40,35.14028516,35.14286816,0,0.002583,3,23,9.25,0.07317073171,0.9024390244,0.3192285204,0.6258881927,5,12.64295222
1,19604,311436,117348.3333,778,1516397548,151716518.6,13,3,10,0,2,9,0.01095,11.870507,4.293469,0.005,8,1.285516,13,12.88040749,12.85515691,0,-0.025250584,6,6,2.5,0.2142857143,0.7142857143,0.6138292961,0.7046375833,1,4.625230143
1,535916,1752473,1144194.5,0,1517226760,38904559.64,28,2,39,0,2,35,21.15,63.049081,42.09954,0,6,2.158984,41,84.19908065,84.20036165,0,0.001281,3,39,13,0.04761904762,0.9285714286,0.2488096083,0.4562177908,1.464285714,24.1818859
1,5,8193630,135936.1532,43,1512047756,16522264.01,1224,111,97,0,69,84,0,50.287272,0.696925,0.000064,23,0.615425,208,77.35868808,59.69626695,0,-17.66242112,145,14,0.8660714286,0.5311004785,0.4641148325,0.9459844947,0.8966448522,0.1699346405,23.66928459
1,0,0,0,529,1517208609,151731387.5,46,1,10,0,1,10,4.473939,4.473939,4.473939,0.01,1.001,0.447438,11,4.47393863,4.47437963,0,0.000441,3,9,5,0.08333333333,0.8333333333,0,0.4751241092,0.2391304348,1.368431748
1,8,14169,421,0,1516769112,17864443.25,21,148,85,0,119,76,0,40,0.850223,0.0031,17.2,1.486016,233,125.8329699,126.3113213,0,0.478351338,21,118,0.5704697987,0.6324786325,0.3632478632,0.9358002967,0.7297563961,11.0952381,11.89444223
1,0,0,0,0,0,0,4,1,1,0,1,1,0.328139,0.328139,0.328139,0.329,0.329,0.329,2,0.328139,0.329,0,0.000861,2,1,0.5,0.3333333333,0.3333333333,0,0,0.5,0.1640695
1,0,0,0,77,1524188328,762094202.5,12,1,2,0,1,1,0.989139,0.989139,0.989139,0,0.99,0.495,3,0.989139,0.99,0,0.000861,2,2,1,0.25,0.5,0,0.499999899,0.25,0.4664876684
1,0,0,0,0,0,0,1,1,1,0,1,1,0.020407,0.020407,0.020407,0.021268,0.021268,0.021268,2,0.02040679,0.02126779,0,0.000861,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0.010203395
1,326,106211,53268.5,0,1517089825,101139468.7,2,2,15,0,2,14,0.109958,1.4,0.754979,0.1,0.11,0.100667,17,1.509958,1.51,0,4.20E-05,2,16,5,0.1111111111,0.8333333333,0.4271780504,0.006181009312,8.5,0.4760985272
1,55,19078,5060.25,771,1517092690,189685705,5,4,8,0,1,8,0.099887,0.212594,0.17759,0.00426,0.2,0.089165,12,0.71036036,0.71332136,0,0.002961,5,5,1.6,0.3076923077,0.6153846154,0.1191216348,0.3197840826,2.4,0.1120746174
1,0,0,0,2000,340058,161398,6,0,3,1,0,3,0,0,0,0.1,0.1,0.1,4,0,0.3,0,0.3,3,2,3,0,0.6,0,0,0.6666666667,0.1118033989
1,817,3149,2050.333333,51,1517005914,303419229.4,2,3,5,0,3,5,0.051,0.837937,0.395965,0.05,0.847937,0.239587,8,1.187895,1.1979374,0,0.0100424,2,6,1.25,0.3333333333,0.5555555556,0.4416421773,0.5328739662,4,0.2519620475
1,88,39984,16021.25,1630,1517099416,379279238,1,4,4,0,2,4,0,0.875,0.42375,0.19,0.288921,0.21973,8,1.695,0.878921,0,-0.816079,1,8,0.8,0.4444444444,0.4444444444,0.5081119745,0.08441113164,8,0.4665740568
1,934,1553660347,320820551.2,3378,44550042,13674828.5,1217,5,4,0,5,4,0,0.35818,0.124964,0.007492,0.364466,0.162435,9,0.6248195322,0.6497405912,0,0.024921059,7,3,0.6666666667,0.5,0.4,0.6293010811,0.510718465,0.007395234182,0.175327983
1,60,863043,77557.08333,351,1517147175,303430390,11,12,5,0,9,4,0,17.947682,1.619863,0.000575,16.651041,3.798673,17,19.43836197,18.99336344,0,-0.4449985299,11,4,0.3846153846,0.6666666667,0.2777777778,0.8995924777,0.7501023747,1.545454545,9.114129935
1,79,11561986,1822427.222,175,1517159167,758579671,190,9,2,0,7,2,0,0.344949,0.055435,0.000257,0.5,0.250128,11,0.498919384,0.500257,0,0.001337616,11,1,0.2,0.75,0.1666666667,0.7893160521,0.4994860644,0.05789473684,0.2099459869
1,1011,2324433,487391,252,1517210784,216753112.7,41,7,7,0,7,7,0.004,0.573212,0.170796,0.001,0.987,0.171657,14,1.195573,1.2016,0,0.006027,5,6,0.875,0.4666666667,0.4666666667,0.6039254866,0.7667391386,0.3414634146,0.4309764417
1,0,0,0,1299,1517321579,305059111.4,93,1,5,0,1,5,0.44,0.44,0.44,0.046,0.1,0.0892,6,0.44,0.446,0,0.006,3,4,2.5,0.1428571429,0.7142857143,0,0.09686087796,0.06451612903,0.1568268684
1,0,0,0,192,1517652674,379414945.8,5,1,4,0,1,4,2.934812,2.934812,2.934812,0.435673,1,0.733918,5,2.934812,2.935673,0,0.000861,2,4,2,0.1666666667,0.6666666667,0,0.1867528077,1,1.061428803
1,1480,10949,6214.5,0,0,0,1,2,1,0,1,1,1.898404,2.1,1.999202,4,4,4,3,3.998404,4,0,0.001596,1,3,0.3333333333,0.5,0.25,0.02520955735,0,3,1.633033044
1,0,0,0,3208,1517653364,505887622.7,2,1,3,0,1,3,1.565019,1.565019,1.565019,0.06588,1,0.52196,4,1.565019493,1.565880493,0,0.000861,2,3,1.5,0.2,0.6,0,0.3976971561,2,0.6655019233
1,53,3967201,1520992,123,1509925753,101228119.5,169,4,15,0,3,14,0,0.057523,0.014381,0,0.01,0.003867,19,0.0575227243,0.05801,0,0.0004872757,17,3,3,0.2,0.75,0.7499947847,0.4641378577,0.1124260355,0.01968477073
